distancia,NTiendaPivote,NTienda,productividad,Cluster,Nombre Cadena,MacroZona,Bodega,no_herramientas,no_tramos anaquel,contactos de negociacion,exhibiciones adicionales,puertas,Tiempo no KOF,compEntregaNCB,compEntregaCSD,Frecuencia Xdock,Frecuencia Rojo,IC
0.190653056,510062435,104000018,4463.685908,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,8,2,4,11,0,2255.602667,17537.70847,13.5,13.5,0.327049856
0.196584776,510062435,110112662,4428.521991,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,4,2,8,10,0,2370.610608,22215.29637,9,9,-0.027068291
0.139185384,510062435,203102170,4260.080396,Sureste,BODEGA AURRERA,SG,1,5,8,2,6,11,10,10179.39097,21148.32327,9,9,0.055009858
0.092907138,510062435,210009544,5867.072401,Sureste,BODEGA AURRERA,SG,1,4,6,3,8,15,4,3228.900333,28137.12676,9,9,0.055059684
0.076810874,510062435,220067406,5062.852214,Sureste,BODEGA AURRERA,SG,1,5,8,3,7,13,3,1980.916,25681.13262,13.5,13.5,0.071024561
0.102560721,510062435,510009843,5091.963303,Golfo,BODEGA AURRERA,SG,1,5,10,3,8,9,1,1953.828,27567.96723,22.5,9,0.201660095
0.175978705,510062435,604206502,4239.60367,Monarca,BODEGA AURRERA,BCM,1,6,6,2,8,8,7,2207.016993,25952.4282,1,13.5,0.124544046
0.189843968,510062435,1400037798,4373.855027,Monarca,BODEGA AURRERA,BCM,1,2,6,2,8,9,0,2412.77741,19703.02437,9,9,0.224589861
0.16654633,510062435,1400229842,3936.302782,Monarca,BODEGA AURRERA,BCM,1,5,6,3.5,8,10,5.5,1929.761083,21264.60803,11.25,13.5,0.193396259
0.152604669,510062435,203701553,5029.948166,Sureste,MERCADO SORIANA,SG,1,6,4,3,8,11,6,4378.32941,20403.72649,4.5,13.5,0.021212452
0.167187065,510062435,210041767,6580.276552,Sureste,BODEGA AURRERA,SG,1,4,10,4,2,8,3,2286.562333,22971.37107,9,9,-0.066174837
0.135883376,510062435,220051777,5197.691805,Sureste,MERCADO SORIANA,SG,1,6,6,3,8,6,7,4483.130875,20956.20931,4.5,13.5,0.016395409
0.168626964,510062435,220112374,5430.276736,Sureste,SUPERCHE,SG,1,3,4,3,4,14,1,1156.898333,26494.94609,13.5,9,0.248263292
0.185597986,510062435,220124851,4749.242006,Sureste,BODEGA AURRERA,SG,1,6,4,4,2,7,7,1384.915833,22709.20167,22.5,9,-0.229649631
0.156683147,510062435,220132083,4718.568272,Sureste,BODEGA AURRERA,SG,1,6,6,2,8,9,10,1344.35275,11894.10971,18,9,-0.49024813
0.198259756,510062435,220162615,5510.806288,Sureste,SUPERCHE,SG,1,6,6,3,8,4,2,1858.420833,7852.628726,22.5,9,-0.504405032
0.0893296,510062435,420043784,6641.959487,Golfo,BODEGA AURRERA,SG,1,6,4,5,8,5,1,2058.886833,21082.13421,13.5,13.5,-0.002552622
0.111885257,510062435,420055981,4307.806232,Golfo,BODEGA AURRERA,SG,1,5.5,4,1,7,8,3.5,1210.494167,15873.72433,13.5,13.5,-0.303687764
0.122154079,510062435,510092296,4364.32113,Golfo,BODEGA AURRERA,SG,1,4,6,2,6,4,3,2.87325752,20073.3928,22.5,13.5,-0.275756489
0.172326773,510062435,520039916,1951.191764,Golfo,MERCADO SORIANA,SG,1,5,6,3,8,6,1,2212.935738,6799.460349,9,9,-0.240705069
0.0766,510062435,520045818,5376.759764,Golfo,BODEGA AURRERA,SG,1,5.5,5,3,8,6,2.5,1701.124518,19205.19416,13.5,13.5,-0.149755356
0.134151995,510062435,520048855,6523.474905,Golfo,BODEGA AURRERA,SG,1,3,8,1,6,6,5,9294.686823,31523.93193,4.5,4.5,0.174941638
0.126032844,510062435,520143465,5451.10464,Golfo,BODEGA AURRERA,SG,1,6,10,2,8,7,4,1536.9315,24267.87347,4.5,4.5,-0.161991791
0.192944512,510062435,520172716,3482.994033,Golfo,BODEGA AURRERA,SG,1,4,10,3,4,6,5,680.7528967,13590.86951,22.5,13.5,-0.398195223
0.192879751,510062435,604202643,5294.300755,Monarca,BODEGA AURRERA,BCM,1,6,10,3,6,6.5,1,1524.142376,18285.26814,13.5,13.5,0.095065078
0.169633672,510141570,210032820,3499.762564,Sureste,BODEGA AURRERA,SG,1.5,5.5,8,3.5,5,11,2,4890.946,37894.84832,18,13.5,0.328965024
0.080490001,510141570,210052797,3006.592036,Sureste,BODEGA AURRERA,SG,1,3,10,4,8,15.5,1,3260.31,32253.01021,9,9,0.163082762
0.198506594,510141570,210004749,3861.826795,Sureste,BODEGA AURRERA,SG,1,6,6,3,8,8,6,2350.945333,9494.708151,4.5,9,-0.177175325
0.192207143,510141570,207156016,3061.435044,Sureste,BODEGA AURRERA,SG,1,5,8,3,4,28,0,2362.018167,22941.19671,9,9,0.022955782
0.182592571,510141570,210103836,3725.212524,Sureste,BODEGA AURRERA,SG,1,4.5,7,1.5,3,10,6.5,9027.531627,28081.93497,15.75,9,0.118893935
0.199314624,510141570,220162765,2244.347176,Sureste,BODEGA AURRERA,SG,1,6,8,2,6,7,1,1378.210333,12286.41187,13.5,9,-0.460072705
0.190921783,510141570,405089650,3973.198578,Golfo,MERCADO SORIANA,SG,1,6,10,3,6,16.5,3,1188.190237,15205.96557,4.5,13.5,0.178294654
0.166684166,510141570,504809978,4219.599506,Sureste,BODEGA AURRERA,SG,1,1,4,2,8,10,10,3460.371,21657.90185,22.5,9,0.142818421
0.172895923,510141570,210021186,4398.704823,Sureste,BODEGA AURRERA,SG,1,4,8,1,4,11,4,2933.584667,22575.72617,13.5,9,-0.110484425
0.172940686,510141570,503504282,4101.872656,Golfo,BODEGA AURRERA,SG,1.5,6,8,3,6,9,5.5,2552.015313,31932.27449,18,13.5,0.304563814
0.116604239,510141570,510062435,5122.91055,Golfo,BODEGA AURRERA,SG,1,7,6,2,8,6,3,3949.965333,27386.97259,13.5,13.5,0.258533671
0,510141570,510141570,4027.270827,Golfo,BODEGA AURRERA,SG,1,1,10,6,8,8,2,2506.033307,31487.78487,13.5,13.5,0.249338094
0.177433968,510141570,510149318,5687.012787,Golfo,BODEGA AURRERA,SG,1.5,7,9,3,7,6,2.5,10388.69257,39252.7226,13.5,13.5,0.490131822
0.185591757,510141570,520028853,3918.906613,Golfo,BODEGA AURRERA,SG,1,5,4,2,8,9,10,2173.111167,32572.03685,22.5,9,0.126018127
0.127174512,510141570,401312811,3260.767338,Golfo,BODEGA AURRERA,SG,1,6,10,3,8,11,2,1889.798237,20379.64033,4.5,13.5,-0.055260012
0.119126767,510141570,208090009,4946.241209,Sureste,BODEGA AURRERA,SG,1,6,10,5.5,7,12,4,2260.010667,16509.92367,13.5,7.25,-0.021421719
0.155158475,510141570,420015055,3342.950937,Golfo,BODEGA AURRERA,SG,1,1,6,2,8,9,4,1229.583865,17221.03356,4.5,13.5,-0.272013937
0.193102702,510141570,203102170,4260.080396,Sureste,BODEGA AURRERA,SG,1,5,8,2,6,11,10,10179.39097,21148.32327,9,9,0.055009858
0.137570918,510141570,210009544,5867.072401,Sureste,BODEGA AURRERA,SG,1,4,6,3,8,15,4,3228.900333,28137.12676,9,9,0.055059684
0.110399932,510141570,220067406,5062.852214,Sureste,BODEGA AURRERA,SG,1,5,8,3,7,13,3,1980.916,25681.13262,13.5,13.5,0.071024561
0.100794464,510141570,510009843,5091.963303,Golfo,BODEGA AURRERA,SG,1,5,10,3,8,9,1,1953.828,27567.96723,22.5,9,0.201660095
0.144823745,510141570,210041767,6580.276552,Sureste,BODEGA AURRERA,SG,1,4,10,4,2,8,3,2286.562333,22971.37107,9,9,-0.066174837
0.188644603,510141570,220112374,5430.276736,Sureste,SUPERCHE,SG,1,3,4,3,4,14,1,1156.898333,26494.94609,13.5,9,0.248263292
0.126278445,510141570,420043784,6641.959487,Golfo,BODEGA AURRERA,SG,1,6,4,5,8,5,1,2058.886833,21082.13421,13.5,13.5,-0.002552622
0.194283828,510141570,420055981,4307.806232,Golfo,BODEGA AURRERA,SG,1,5.5,4,1,7,8,3.5,1210.494167,15873.72433,13.5,13.5,-0.303687764
0.189515963,510141570,510074122,3066.886845,Golfo,MERCADO SORIANA,SG,1,3,10,2,8,8,0.5,669.174473,13786.84614,4.5,9,-0.109183892
0.190531492,510141570,510092296,4364.32113,Golfo,BODEGA AURRERA,SG,1,4,6,2,6,4,3,2.87325752,20073.3928,22.5,13.5,-0.275756489
0.160534248,510141570,510094192,4670.622425,Golfo,SUPERCHE,SG,1,5,10,6,8,8,1,1002.66457,15955.61667,4.5,13.5,-0.169292953
0.144739315,510141570,520045818,5376.759764,Golfo,BODEGA AURRERA,SG,1,5.5,5,3,8,6,2.5,1701.124518,19205.19416,13.5,13.5,-0.149755356
0.158854842,510141570,520048855,6523.474905,Golfo,BODEGA AURRERA,SG,1,3,8,1,6,6,5,9294.686823,31523.93193,4.5,4.5,0.174941638
0.169277996,510141570,520143465,5451.10464,Golfo,BODEGA AURRERA,SG,1,6,10,2,8,7,4,1536.9315,24267.87347,4.5,4.5,-0.161991791
0.194655269,510141570,520172716,3482.994033,Golfo,BODEGA AURRERA,SG,1,4,10,3,4,6,5,680.7528967,13590.86951,22.5,13.5,-0.398195223
0.197277978,510141570,610022477,3902.619121,Monarca,BODEGA AURRERA,BCM,1,2,10,5,8,10,7,937.2825203,20312.55571,13.5,13.5,-0.182851049
0.080913059,510149318,210032820,3499.762564,Sureste,BODEGA AURRERA,SG,1.5,5.5,8,3.5,5,11,2,4890.946,37894.84832,18,13.5,0.328965024
0.192604229,510149318,210052797,3006.592036,Sureste,BODEGA AURRERA,SG,1,3,10,4,8,15.5,1,3260.31,32253.01021,9,9,0.163082762
0.155009702,510149318,210147585,3448.784201,Sureste,BODEGA AURRERA,SG,2,7,8,6,8,14,1,27470.89022,39261.7807,9,9,0.508478734
0.19037497,510149318,201123008,4230.91953,Sureste,BODEGA AURRERA,SG,2,4,6,1,8,11,1,2955.955,33533.91283,9,9,0.235383882
0.197557285,510149318,201244398,6397.42114,Sureste,BODEGA AURRERA,SG,2,1,4,3,4,10,1,2850.076083,43756.97127,13.5,13.5,0.241039723
0.192870721,510149318,207156018,5673.183137,Sureste,BODEGA AURRERA,SG,1,6,8,3,6,14,10,26996.27409,27015.92931,9,9,0.662637807
0.174366593,510149318,208090008,4801.312705,Sureste,BODEGA AURRERA,SG,2,4,10,1,6,13,10,3700.5605,30985.84077,13.5,13.5,0.552807097
0.172525764,510149318,402434214,4622.576688,Golfo,BODEGA AURRERA,SG,2,3.5,10,1,7,11,6.5,4040.422,27715.19458,15.75,13.5,0.266786558
0.085912928,510149318,503504282,4101.872656,Golfo,BODEGA AURRERA,SG,1.5,6,8,3,6,9,5.5,2552.015313,31932.27449,18,13.5,0.304563814
0.128046826,510149318,510062435,5122.91055,Golfo,BODEGA AURRERA,SG,1,7,6,2,8,6,3,3949.965333,27386.97259,13.5,13.5,0.258533671
0.177433968,510149318,510141570,4027.270827,Golfo,BODEGA AURRERA,SG,1,1,10,6,8,8,2,2506.033307,31487.78487,13.5,13.5,0.249338094
0,510149318,510149318,5687.012787,Golfo,BODEGA AURRERA,SG,1.5,7,9,3,7,6,2.5,10388.69257,39252.7226,13.5,13.5,0.490131822
0.189060971,510149318,1400058540,3202.428107,Monarca,BODEGA AURRERA,BCM,1.5,7,8,2,6,11,5,17125.37159,16680.91682,13.5,13.5,0.329936675
0.1831799,510149318,401312811,3260.767338,Golfo,BODEGA AURRERA,SG,1,6,10,3,8,11,2,1889.798237,20379.64033,4.5,13.5,-0.055260012
0.197513103,510149318,208090009,4946.241209,Sureste,BODEGA AURRERA,SG,1,6,10,5.5,7,12,4,2260.010667,16509.92367,13.5,7.25,-0.021421719
0.148905322,510149318,220067406,5062.852214,Sureste,BODEGA AURRERA,SG,1,5,8,3,7,13,3,1980.916,25681.13262,13.5,13.5,0.071024561
0.171085566,510149318,510009843,5091.963303,Golfo,BODEGA AURRERA,SG,1,5,10,3,8,9,1,1953.828,27567.96723,22.5,9,0.201660095
0.195709765,510149318,420043784,6641.959487,Golfo,BODEGA AURRERA,SG,1,6,4,5,8,5,1,2058.886833,21082.13421,13.5,13.5,-0.002552622
0.182980165,510149318,520045818,5376.759764,Golfo,BODEGA AURRERA,SG,1,5.5,5,3,8,6,2.5,1701.124518,19205.19416,13.5,13.5,-0.149755356
0.162018791,520028853,210052797,3006.592036,Sureste,BODEGA AURRERA,SG,1,3,10,4,8,15.5,1,3260.31,32253.01021,9,9,0.163082762
0.151766315,520028853,510030794,4213.686157,Golfo,BODEGA AURRERA,SG,1,4,4,2,8,9,3,4197.627473,52349.27219,22.5,13.5,0.957009128
0.14272517,520028853,210004749,3861.826795,Sureste,BODEGA AURRERA,SG,1,6,6,3,8,8,6,2350.945333,9494.708151,4.5,9,-0.177175325
0.197750092,520028853,207156016,3061.435044,Sureste,BODEGA AURRERA,SG,1,5,8,3,4,28,0,2362.018167,22941.19671,9,9,0.022955782
0.111011781,520028853,210103836,3725.212524,Sureste,BODEGA AURRERA,SG,1,4.5,7,1.5,3,10,6.5,9027.531627,28081.93497,15.75,9,0.118893935
0.191415563,520028853,220162765,2244.347176,Sureste,BODEGA AURRERA,SG,1,6,8,2,6,7,1,1378.210333,12286.41187,13.5,9,-0.460072705
0.192193463,520028853,210146883,3192.790146,Sureste,BODEGA AURRERA,SG,1,3,4,2,2,7,0,1329.075417,25788.17487,4.5,9,-0.215917462
0.044328712,520028853,504809978,4219.599506,Sureste,BODEGA AURRERA,SG,1,1,4,2,8,10,10,3460.371,21657.90185,22.5,9,0.142818421
0.191157579,520028853,104111893,2164.442218,Valle de México Poniente,BODEGA AURRERA,VDM,1,5,4,2,8,11,10,0.598791,22939.91391,9,9,-0.346112391
0.182182908,520028853,207156018,5673.183137,Sureste,BODEGA AURRERA,SG,1,6,8,3,6,14,10,26996.27409,27015.92931,9,9,0.662637807
0.156423122,520028853,210021186,4398.704823,Sureste,BODEGA AURRERA,SG,1,4,8,1,4,11,4,2933.584667,22575.72617,13.5,9,-0.110484425
0.165883049,520028853,503504282,4101.872656,Golfo,BODEGA AURRERA,SG,1.5,6,8,3,6,9,5.5,2552.015313,31932.27449,18,13.5,0.304563814
0.11838647,520028853,510062435,5122.91055,Golfo,BODEGA AURRERA,SG,1,7,6,2,8,6,3,3949.965333,27386.97259,13.5,13.5,0.258533671
0.185591757,520028853,510141570,4027.270827,Golfo,BODEGA AURRERA,SG,1,1,10,6,8,8,2,2506.033307,31487.78487,13.5,13.5,0.249338094
0,520028853,520028853,3918.906613,Golfo,BODEGA AURRERA,SG,1,5,4,2,8,9,10,2173.111167,32572.03685,22.5,9,0.126018127
0.178789079,520028853,610030751,3324.193561,Bajío,BODEGA AURRERA,BCM,1,5,4,2,8,9,0,12618.24507,22665.64369,22.5,9,0.1887006
0.198908523,520028853,1931124053,2541.786889,Centro - Pacífico,BODEGA AURRERA,BCM,1,3,4,3,8,6,8,0,26942.94103,1,9,0.099603809
0.17816864,520028853,401312811,3260.767338,Golfo,BODEGA AURRERA,SG,1,6,10,3,8,11,2,1889.798237,20379.64033,4.5,13.5,-0.055260012
0.156793073,520028853,510098564,1869.338086,Golfo,SUPERCHE,SG,1,6,4,3,8,7,10,4101.904545,17019.12151,9,13.5,-0.175901321
0.171077698,520028853,208090009,4946.241209,Sureste,BODEGA AURRERA,SG,1,6,10,5.5,7,12,4,2260.010667,16509.92367,13.5,7.25,-0.021421719
0.176628798,520028853,420015055,3342.950937,Golfo,BODEGA AURRERA,SG,1,1,6,2,8,9,4,1229.583865,17221.03356,4.5,13.5,-0.272013937
0.102344178,520028853,203102170,4260.080396,Sureste,BODEGA AURRERA,SG,1,5,8,2,6,11,10,10179.39097,21148.32327,9,9,0.055009858
0.112764776,520028853,210009544,5867.072401,Sureste,BODEGA AURRERA,SG,1,4,6,3,8,15,4,3228.900333,28137.12676,9,9,0.055059684
0.126394078,520028853,220067406,5062.852214,Sureste,BODEGA AURRERA,SG,1,5,8,3,7,13,3,1980.916,25681.13262,13.5,13.5,0.071024561
0.103048481,520028853,510009843,5091.963303,Golfo,BODEGA AURRERA,SG,1,5,10,3,8,9,1,1953.828,27567.96723,22.5,9,0.201660095
0.174782306,520028853,102705594,5864.610555,Valle de México Oriente,BODEGA AURRERA,VDM,1,6,6,2,4,9,10,1622.968583,18663.22468,22.5,13.5,0.10714403
0.165979415,520028853,203701553,5029.948166,Sureste,MERCADO SORIANA,SG,1,6,4,3,8,11,6,4378.32941,20403.72649,4.5,13.5,0.021212452
0.199831426,520028853,210041767,6580.276552,Sureste,BODEGA AURRERA,SG,1,4,10,4,2,8,3,2286.562333,22971.37107,9,9,-0.066174837
0.185780823,520028853,210053752,2658.985771,Sureste,SUPERCHE,SG,1,4,4,2,6,7,6,429.1643333,13824.89291,13.5,9,-0.402706171
0.193621039,520028853,210055755,3296.094057,Sureste,MERCADO SORIANA,SG,1,5,10,2,8,19,8,3942.598667,13595.85574,9,9,-0.146790228
0.175369233,520028853,220051777,5197.691805,Sureste,MERCADO SORIANA,SG,1,6,6,3,8,6,7,4483.130875,20956.20931,4.5,13.5,0.016395409
0.194987103,520028853,220112374,5430.276736,Sureste,SUPERCHE,SG,1,3,4,3,4,14,1,1156.898333,26494.94609,13.5,9,0.248263292
0.129083604,520028853,220124851,4749.242006,Sureste,BODEGA AURRERA,SG,1,6,4,4,2,7,7,1384.915833,22709.20167,22.5,9,-0.229649631
0.108691595,520028853,220132083,4718.568272,Sureste,BODEGA AURRERA,SG,1,6,6,2,8,9,10,1344.35275,11894.10971,18,9,-0.49024813
0.139309615,520028853,420043784,6641.959487,Golfo,BODEGA AURRERA,SG,1,6,4,5,8,5,1,2058.886833,21082.13421,13.5,13.5,-0.002552622
0.142315015,520028853,420055981,4307.806232,Golfo,BODEGA AURRERA,SG,1,5.5,4,1,7,8,3.5,1210.494167,15873.72433,13.5,13.5,-0.303687764
0.140987918,520028853,510092296,4364.32113,Golfo,BODEGA AURRERA,SG,1,4,6,2,6,4,3,2.87325752,20073.3928,22.5,13.5,-0.275756489
0.131937161,520028853,520045818,5376.759764,Golfo,BODEGA AURRERA,SG,1,5.5,5,3,8,6,2.5,1701.124518,19205.19416,13.5,13.5,-0.149755356
0.159388095,520028853,520048855,6523.474905,Golfo,BODEGA AURRERA,SG,1,3,8,1,6,6,5,9294.686823,31523.93193,4.5,4.5,0.174941638
0.16637893,520028853,520143465,5451.10464,Golfo,BODEGA AURRERA,SG,1,6,10,2,8,7,4,1536.9315,24267.87347,4.5,4.5,-0.161991791
0.191778362,520028853,520172716,3482.994033,Golfo,BODEGA AURRERA,SG,1,4,10,3,4,6,5,680.7528967,13590.86951,22.5,13.5,-0.398195223
0.132849887,600213022,605607056,3137.863813,Monarca,BODEGA AURRERA,BCM,2,8,4,5,6,9,7,3114.680755,28030.15255,9,13.5,-0.041919219
0.132193089,600213022,600311247,2362.711918,Bajío,BODEGA AURRERA,BCM,1.5,6,7,2,3,10.5,0,20067.47047,18143.0119,9,13.5,0.226600012
0.19493106,600213022,610009761,2681.351733,Bajío,BODEGA AURRERA,BCM,1,5,7,2,5,6,0.5,13492.338,22101.20053,15.75,9,0.229077887
0.177196413,600213022,104000226,2861.818187,Valle de México Poniente,BODEGA AURRERA,VDM,2,7,6,2,4,9,1,2686.432333,21564.14869,9,9,0.356340103
0,600213022,600213022,3034.479918,Bajío,BODEGA AURRERA,BCM,2,7,4,3,4,8,0,14679.27155,9468.919273,9,9,0.114802221
0.162078992,600213022,603305347,3939.742425,Bajío,BODEGA AURRERA,BCM,2,3,6,2,2,7,2,15737.08835,18701.26504,13.5,13.5,0.709178837
0.17926608,600213022,1400058540,3202.428107,Monarca,BODEGA AURRERA,BCM,1.5,7,8,2,6,11,5,17125.37159,16680.91682,13.5,13.5,0.329936675
0.142842233,600213022,1505028042,2769.641147,Monarca,BODEGA AURRERA,BCM,1,7,6,3,4,8,1,10810.0317,17037.08476,9,9,0.254857135
0.161475897,600213022,620088983,3908.241307,Bajío,BODEGA AURRERA,BCM,2,5,10,2,8,8,3,14633.15549,15393.80416,22.5,13.5,0.223020352
0.173178747,600213022,620099096,3274.924739,Bajío,BODEGA AURRERA,BCM,1.5,7,5,2.5,5,5,8,5219.19767,17009.79585,15.75,6.75,-0.097707147
0.118480392,600213022,604208690,5353.796213,Monarca,BODEGA AURRERA,BCM,2,7,4,1,4,8,9,3309.97668,21479.26526,13.5,13.5,0.010585941
0.197612077,600213022,220059804,5449.328693,Sureste,BODEGA AURRERA,SG,2,7,4,2,4,15,2,1688.8045,14289.99193,9,9,-0.370930241
0.15670605,600213022,610021081,2401.743767,Bajío,MERCADO SORIANA,BCM,2,7,4,4,2,6,0,2017.542921,5287.031842,4.5,4.5,-0.30828181
0.190437406,600213022,610071911,1460.084504,Monarca,MERCADO SORIANA,BCM,2,5,8,4,4,9,1,296.0877973,8264.376617,4.5,13.5,-0.376362225
0.167214289,600213022,620128662,6335.203904,Bajío,BODEGA AURRERA,BCM,1,5,4,4,4,3,0,11130.84066,11050.51216,1,13.5,0.117113243
0.140498474,600213022,1400226356,4795.017917,Monarca,BODEGA AURRERA,BCM,2,4,6,2,8,6,1,1257.099917,13620.9843,9,9,-0.314456403
0.192124084,600213022,1910029237,6465.592739,Centro - Pacífico,BODEGA AURRERA,BCM,1,6,4,2,2,5,0,4076.592278,9717.518593,4.5,4.5,-0.124108697
0.166400805,602905007,1601003046,3469.117181,Bajío,BODEGA AURRERA,BCM,1,6.5,8,6,8,13,5,28789.66605,44309.60657,22.5,13.5,1.577516314
0.161212489,602905007,601702160,3076.435669,Bajío,BODEGA AURRERA,BCM,1,5,8,2,4,11,0,20788.92392,4975.958186,22.5,13.5,0.963909908
0.14032276,602905007,510012994,3072.27552,Centro - Pacífico,BODEGA AURRERA,BCM,1,5,6,3,6,22.5,2,19705.61804,25409.2683,15.75,15.75,1.080032321
0.157517299,602905007,510141895,3783.081502,Centro - Pacífico,BODEGA AURRERA,BCM,1,3,5,2,6,10,3.5,20639.03475,25783.12456,9,9,0.564185105
0.194215715,602905007,600312223,3519.322601,Bajío,BODEGA AURRERA,BCM,1.5,3.5,7,2.5,3,8,0,13717.05311,32129.39076,13.5,13.5,0.920674634
0.184636548,602905007,602905011,3676.808486,Bajío,BODEGA AURRERA,BCM,1,5.5,5,4.5,4,6,3,23368.92007,27419.51197,18,9,1.342057208
0.191910923,602905007,1505000601,2461.592088,Monarca,BODEGA AURRERA,BCM,1,3,7,1.5,8,14,1,3021.90825,11452.52853,9,9,0.476873981
0.188194051,602905007,1601056135,3932.536853,Bajío,BODEGA AURRERA,BCM,1,4,6,3,6,3,7,39434.55542,21743.07273,4.5,13.5,1.500871743
0.190415323,602905007,1601056293,2871.234746,Bajío,BODEGA AURRERA,BCM,1,3,8,4,4,11,1,17096.84061,3461.398024,22.5,13.5,0.560818489
0.189352974,602905007,1620015342,2609.010819,Bajío,BODEGA AURRERA,BCM,1,3,6,3,8,6,1,10713.59219,8473.038956,4.5,13.5,0.44336088
0.198848069,602905007,610009761,2681.351733,Bajío,BODEGA AURRERA,BCM,1,5,7,2,5,6,0.5,13492.338,22101.20053,15.75,9,0.229077887
0.169203311,602905007,500505109,3459.673432,Centro - Pacífico,BODEGA AURRERA,BCM,1,6.5,8,3,8,13,10,6466.316449,8428.743624,13.5,22.5,0.023034421
0.184496418,602905007,500507938,4293.892449,Centro - Pacífico,BODEGA AURRERA,BCM,1,5,9,3.5,4,10,2,21163.81835,19918.56131,22.5,22.5,0.320585069
0.182110265,602905007,500507944,4741.397849,Centro - Pacífico,BODEGA AURRERA,BCM,1,5.5,6,3,7,28,10,13872.61419,14399.98323,1,9,0.430747243
0.14187856,602905007,500507954,4866.570224,Centro - Pacífico,BODEGA AURRERA,BCM,1,7,8,3,8,9,4,10438.7745,10287.56927,15.75,15.75,0.316690238
0.145995513,602905007,501206385,4339.740372,Centro - Pacífico,BODEGA AURRERA,BCM,1,6,6,4,8,11,6.5,10073.57628,9747.661264,22.5,9,0.481352016
0.14229466,602905007,1620020011,4512.990058,Bajío,BODEGA AURRERA,BCM,1,4,4,3,8,9,3,13305.14653,24658.63313,13.5,1,0.721435282
0.186920986,602905007,207156018,5673.183137,Sureste,BODEGA AURRERA,SG,1,6,8,3,6,14,10,26996.27409,27015.92931,9,9,0.662637807
0,602905007,602905007,5450.211604,Bajío,BODEGA AURRERA,BCM,1,6,10,3,8,12,8,23514.19965,32058.46731,13.5,13.5,0.83638366
0.18242,602905007,605803846,5361.502485,Monarca,BODEGA AURRERA,BCM,1,4,3,1,8,14,1.5,3557.796,28839.9661,11.25,13.5,0.429182845
0.157760188,602905007,610037748,4418.148915,Bajío,BODEGA AURRERA,BCM,1.5,4.5,8,2,6,8,5.5,16881.14169,17167.21754,15.75,9,0.800908149
0.157712415,602905007,610098833,4650.808474,Monarca,BODEGA AURRERA,BCM,1,5,7,2.5,6,8,4.5,2260.399403,37142.42255,13.5,13.5,0.227812903
0.179344922,602905007,1400058540,3202.428107,Monarca,BODEGA AURRERA,BCM,1.5,7,8,2,6,11,5,17125.37159,16680.91682,13.5,13.5,0.329936675
0.166948721,602905007,1400068671,4202.785851,Monarca,BODEGA AURRERA,BCM,1,4.5,6,3,8,12,6.5,2636.940313,24516.6834,1,7.25,0.338338
0.143643841,602905007,1601056292,3787.784462,Bajío,BODEGA AURRERA,BCM,1,4,8,5,4,13,3,22460.46094,12609.38202,22.5,13.5,0.799653607
0.146466866,602905007,1601069002,3395.187497,Bajío,BODEGA AURRERA,BCM,1,7,5,6,8,8,4.5,17264.76992,25072.22252,15.75,13.5,0.425588974
0.085566416,602905007,1922106963,4209.943293,Monarca,BODEGA AURRERA,BCM,1,4.5,10,2,8,9,4,3143.45466,31658.59155,13.5,13.5,0.995114251
0.19221288,602905007,601508102,3039.285535,Monarca,BODEGA AURRERA,BCM,1,6,10,3,8,5,5,1389.326647,13946.24729,13.5,13.5,-0.438644528
0.180865586,602905007,601900002,5964.352233,Monarca,BODEGA AURRERA,BCM,1,6,10,2,4,9,5,2467.990617,21379.17452,13.5,13.5,-0.092147698
0.173932359,602905007,604206502,4239.60367,Monarca,BODEGA AURRERA,BCM,1,6,6,2,8,8,7,2207.016993,25952.4282,1,13.5,0.124544046
0.155425891,602905007,1400229842,3936.302782,Monarca,BODEGA AURRERA,BCM,1,5,6,3.5,8,10,5.5,1929.761083,21264.60803,11.25,13.5,0.193396259
0.195432246,602905007,520067811,5333.097747,Centro - Pacífico,BODEGA AURRERA,BCM,1,7,6,2,8,8,4,24821.81525,10415.19552,22.5,22.5,0.160361455
0.169722274,602905007,604202643,5294.300755,Monarca,BODEGA AURRERA,BCM,1,6,10,3,6,6.5,1,1524.142376,18285.26814,13.5,13.5,0.095065078
0.188758969,602905007,610022477,3902.619121,Monarca,BODEGA AURRERA,BCM,1,2,10,5,8,10,7,937.2825203,20312.55571,13.5,13.5,-0.182851049
0.171636999,602905007,620109789,5733.757601,Bajío,BODEGA AURRERA,BCM,1,3,10,2,8,6,6,1783.100192,20740.9514,9,9,0.177744364
0.195440188,603305347,510141895,3783.081502,Centro - Pacífico,BODEGA AURRERA,BCM,1,3,5,2,6,10,3.5,20639.03475,25783.12456,9,9,0.564185105
0.162626356,603305347,600311247,2362.711918,Bajío,BODEGA AURRERA,BCM,1.5,6,7,2,3,10.5,0,20067.47047,18143.0119,9,13.5,0.226600012
0.118367434,603305347,600312223,3519.322601,Bajío,BODEGA AURRERA,BCM,1.5,3.5,7,2.5,3,8,0,13717.05311,32129.39076,13.5,13.5,0.920674634
0.162078992,603305347,600213022,3034.479918,Bajío,BODEGA AURRERA,BCM,2,7,4,3,4,8,0,14679.27155,9468.919273,9,9,0.114802221
